"","Genus","Species"
"Otu07377",NA,NA
"Otu07378",NA,NA
"Otu07379",NA,NA
"Otu07381",NA,NA
"Otu07383",NA,NA
"Otu07386",NA,NA
"Otu07388",NA,NA
"Otu07389",NA,NA
"Otu07390",NA,NA
"Otu07391",NA,NA
"Otu07393",NA,NA
"Otu07394",NA,NA
"Otu07395",NA,NA
"Otu07396",NA,NA
"Otu07397",NA,NA
"Otu07398",NA,NA
"Otu07399",NA,NA
"Otu07400",NA,NA
"Otu07401",NA,NA
"Otu07402",NA,NA
"Otu07404",NA,NA
"Otu07406",NA,NA
"Otu07408",NA,NA
"Otu07409",NA,NA
"Otu07410",NA,NA
"Otu07412",NA,NA
"Otu07413",NA,NA
"Otu07414",NA,NA
"Otu07415",NA,NA
"Otu07417",NA,NA
"Otu07419","Sphingomonas","naasensis"
"Otu07420","Jannaschia","cystaugens"
"Otu07421",NA,NA
"Otu07422",NA,NA
"Otu07423",NA,NA
"Otu07425",NA,NA
"Otu07427",NA,NA
"Otu07429",NA,NA
"Otu07430",NA,NA
"Otu07432",NA,NA
"Otu07433",NA,NA
"Otu07434",NA,NA
"Otu07436",NA,NA
"Otu07438",NA,NA
"Otu07439",NA,NA
"Otu07440",NA,NA
"Otu07441",NA,NA
"Otu07443",NA,NA
"Otu07444",NA,NA
"Otu07445",NA,NA
"Otu07447",NA,NA
"Otu07448",NA,NA
"Otu07449",NA,NA
"Otu07451",NA,NA
"Otu07452",NA,NA
"Otu07453",NA,NA
"Otu07454",NA,NA
"Otu07457",NA,NA
"Otu07459",NA,NA
"Otu07460",NA,NA
"Otu07461",NA,NA
"Otu07462",NA,NA
"Otu07468",NA,NA
"Otu07469",NA,NA
"Otu07472",NA,NA
"Otu07473",NA,NA
"Otu07475",NA,NA
"Otu07476",NA,NA
"Otu07477",NA,NA
"Otu07478",NA,NA
"Otu07480",NA,NA
"Otu07481",NA,NA
"Otu07482",NA,NA
"Otu07485",NA,NA
"Otu07487",NA,NA
"Otu07488",NA,NA
"Otu07489",NA,NA
"Otu07494",NA,NA
"Otu07497",NA,NA
"Otu07498",NA,NA
"Otu07499","Halomonas","alkaliantarctica/aquamarina/arcis/boliviensis/campaniensis/glaciei/meridiana/neptunia/olivaria/profundus/salicampi/sediminicola/songnenensis/sulfidaeris/taeheungii/titanicae/ventosae/venusta"
"Otu07500",NA,NA
"Otu07501",NA,NA
"Otu07502",NA,NA
"Otu07503",NA,NA
"Otu07505",NA,NA
"Otu07506",NA,NA
"Otu07507",NA,NA
"Otu07511",NA,NA
"Otu07512",NA,NA
"Otu07513",NA,NA
"Otu07514",NA,NA
"Otu07515",NA,NA
"Otu07516",NA,NA
"Otu07517",NA,NA
"Otu07518",NA,NA
"Otu07519","Noviherbaspirillum","suwonense"
"Otu07520",NA,NA
"Otu07521",NA,NA
"Otu07522",NA,NA
"Otu07524",NA,NA
"Otu07525",NA,NA
"Otu07527",NA,NA
"Otu07530",NA,NA
"Otu07531",NA,NA
"Otu07532",NA,NA
"Otu07533",NA,NA
"Otu07534",NA,NA
"Otu07538",NA,NA
"Otu07539",NA,NA
"Otu07540",NA,NA
"Otu07541",NA,NA
"Otu07542",NA,NA
"Otu07543",NA,NA
"Otu07545",NA,NA
"Otu07546",NA,NA
"Otu07547",NA,NA
"Otu07548",NA,NA
"Otu07549",NA,NA
"Otu07551",NA,NA
"Otu07552",NA,NA
"Otu07553","Terrabacter","carboxydivorans/ginsenosidimutans/koreensis/lapilli/terrae/terrigena/tumescens"
"Otu07554",NA,NA
"Otu07555",NA,NA
"Otu07558",NA,NA
"Otu07559",NA,NA
"Otu07560",NA,NA
"Otu07561",NA,NA
"Otu07563",NA,NA
"Otu07565","Hydrocarboniphaga","effusa"
"Otu07566",NA,NA
"Otu07567",NA,NA
"Otu07569",NA,NA
"Otu07570",NA,NA
"Otu07571",NA,NA
"Otu07572",NA,NA
"Otu07573",NA,NA
"Otu07578",NA,NA
"Otu07579",NA,NA
"Otu07583",NA,"aiptasiae/halocynthiae/marinivivus"
"Otu07584",NA,NA
"Otu07585",NA,NA
"Otu07586",NA,NA
"Otu07588",NA,NA
"Otu07589",NA,NA
"Otu07591",NA,NA
"Otu07592",NA,NA
"Otu07594",NA,NA
"Otu07596",NA,NA
"Otu07597",NA,NA
"Otu07599",NA,NA
"Otu07600",NA,NA
"Otu07602",NA,NA
"Otu07603",NA,NA
"Otu07605",NA,NA
"Otu07606",NA,NA
"Otu07607",NA,NA
"Otu07611",NA,NA
"Otu07612",NA,NA
"Otu07613",NA,NA
"Otu07614",NA,NA
"Otu07615",NA,NA
"Otu07617",NA,NA
"Otu07618",NA,NA
"Otu07619",NA,NA
"Otu07625",NA,NA
"Otu07626",NA,NA
"Otu07627",NA,NA
"Otu07629",NA,NA
"Otu07632",NA,NA
"Otu07633",NA,NA
"Otu07634",NA,NA
"Otu07635",NA,NA
"Otu07636",NA,NA
"Otu07637",NA,NA
"Otu07638",NA,NA
"Otu07639",NA,NA
"Otu07640",NA,NA
"Otu07641",NA,NA
"Otu07642",NA,NA
"Otu07643",NA,NA
"Otu07644",NA,NA
"Otu07645",NA,NA
"Otu07646",NA,NA
"Otu07647",NA,NA
"Otu07648",NA,NA
"Otu07649",NA,NA
"Otu07650",NA,NA
"Otu07653","Agromyces","ramosus"
"Otu07654",NA,NA
"Otu07657",NA,NA
"Otu07658",NA,NA
"Otu07659",NA,NA
"Otu07661",NA,NA
"Otu07665",NA,NA
"Otu07666","Phreatobacter","oligotrophus"
"Otu07667",NA,NA
"Otu07668",NA,NA
"Otu07670",NA,NA
"Otu07671","Flavobacterium","pectinovorum/reichenbachii/succinicans"
"Otu07672",NA,NA
"Otu07673",NA,NA
"Otu07674",NA,NA
"Otu07675",NA,NA
"Otu07677",NA,NA
"Otu07678",NA,NA
"Otu07680",NA,NA
"Otu07682",NA,NA
"Otu07683",NA,NA
"Otu07685","Mycobacterium","arabiense/hodleri/isoniacini/neglectum/vaccae"
"Otu07690",NA,NA
"Otu07692",NA,NA
"Otu07693",NA,NA
"Otu07694",NA,NA
"Otu07695",NA,NA
"Otu07696",NA,NA
"Otu07697",NA,NA
"Otu07698",NA,NA
"Otu07699",NA,NA
"Otu07700",NA,NA
"Otu07701",NA,NA
"Otu07702",NA,NA
"Otu07703",NA,NA
"Otu07704",NA,NA
"Otu07705",NA,NA
"Otu07706",NA,NA
"Otu07707",NA,NA
"Otu07710",NA,NA
"Otu07711",NA,NA
"Otu07712",NA,NA
"Otu07714",NA,NA
"Otu07715",NA,NA
"Otu07716",NA,NA
"Otu07717",NA,NA
"Otu07718",NA,NA
"Otu07720",NA,NA
"Otu07721",NA,NA
"Otu07722",NA,NA
"Otu07723",NA,NA
"Otu07724",NA,NA
"Otu07725",NA,NA
"Otu07726","Promicromonospora","aerolata/citrea/endophytica/iranensis/sukumoe/thailandica/umidemergens/vindobonensis"
"Otu07732",NA,NA
"Otu07735",NA,NA
"Otu07736",NA,NA
"Otu07740",NA,NA
"Otu07741",NA,NA
"Otu07743",NA,NA
"Otu07747",NA,NA
"Otu07750",NA,NA
"Otu07751",NA,NA
"Otu07752",NA,NA
"Otu07753",NA,NA
"Otu07756",NA,NA
"Otu07757",NA,NA
"Otu07760",NA,NA
"Otu07766",NA,NA
"Otu07767",NA,NA
"Otu07770",NA,NA
"Otu07771",NA,NA
"Otu07772",NA,NA
"Otu07773",NA,NA
"Otu07774",NA,NA
"Otu07775",NA,NA
"Otu07777",NA,NA
"Otu07778",NA,NA
"Otu07780","Clostridium","celatum/disporicum/saudiense"
"Otu07781",NA,NA
"Otu07782",NA,NA
"Otu07784",NA,NA
"Otu07785",NA,NA
"Otu07787",NA,NA
"Otu07788",NA,NA
"Otu07789",NA,NA
"Otu07791",NA,NA
"Otu07792",NA,NA
"Otu07795",NA,NA
"Otu07796",NA,NA
"Otu07798",NA,NA
"Otu07800",NA,NA
"Otu07801",NA,NA
"Otu07804",NA,NA
"Otu07805",NA,NA
"Otu07806",NA,NA
"Otu07807",NA,NA
"Otu07808",NA,NA
"Otu07809",NA,NA
"Otu07811",NA,NA
"Otu07812",NA,NA
"Otu07813","Amorphus","orientalis"
"Otu07814",NA,NA
"Otu07815",NA,NA
"Otu07817",NA,NA
"Otu07818",NA,NA
"Otu07819",NA,NA
"Otu07820",NA,NA
"Otu07821",NA,NA
"Otu07822",NA,NA
"Otu07823",NA,NA
"Otu07825",NA,NA
"Otu07826",NA,NA
"Otu07828",NA,NA
"Otu07830",NA,NA
"Otu07831",NA,NA
"Otu07832",NA,NA
"Otu07835",NA,NA
"Otu07836",NA,NA
"Otu07837",NA,NA
"Otu07838",NA,NA
"Otu07839",NA,NA
"Otu07840",NA,NA
"Otu07841",NA,NA
"Otu07842",NA,NA
"Otu07843",NA,NA
"Otu07845",NA,NA
"Otu07846",NA,NA
"Otu07847",NA,NA
"Otu07849",NA,NA
"Otu07850",NA,NA
"Otu07852",NA,NA
"Otu07853",NA,NA
"Otu07854",NA,NA
"Otu07855",NA,NA
"Otu07857",NA,NA
"Otu07860",NA,NA
"Otu07861",NA,NA
"Otu07862",NA,NA
"Otu07868",NA,NA
"Otu07869",NA,NA
"Otu07871",NA,NA
"Otu07872",NA,NA
"Otu07873",NA,NA
"Otu07875",NA,NA
"Otu07876",NA,NA
"Otu07877",NA,NA
"Otu07878",NA,NA
"Otu07879",NA,NA
"Otu07880","Corynebacterium","H-EH3/afermentans/coyleae/fournierii/ihumii/mucifaciens/pilbarense/ureicelerivorans"
"Otu07883",NA,NA
"Otu07884",NA,NA
"Otu07885",NA,NA
"Otu07887",NA,NA
"Otu07889",NA,NA
"Otu07890",NA,NA
"Otu07891",NA,NA
"Otu07893",NA,NA
"Otu07895",NA,NA
"Otu07896",NA,NA
"Otu07898",NA,NA
"Otu07899","Devosia","geojensis"
"Otu07900",NA,NA
"Otu07902",NA,NA
"Otu07903",NA,NA
"Otu07904",NA,NA
"Otu07905",NA,NA
"Otu07906",NA,NA
"Otu07907",NA,NA
"Otu07908",NA,NA
"Otu07913",NA,NA
"Otu07914",NA,NA
"Otu07915",NA,NA
"Otu07917",NA,NA
"Otu07921",NA,NA
"Otu07923",NA,NA
"Otu07925",NA,NA
"Otu07927",NA,NA
"Otu07929",NA,NA
"Otu07931",NA,NA
"Otu07932",NA,NA
"Otu07933",NA,NA
"Otu07934",NA,NA
"Otu07936",NA,NA
"Otu07937",NA,NA
"Otu07938",NA,NA
"Otu07939",NA,NA
"Otu07940",NA,NA
"Otu07942",NA,NA
"Otu07943",NA,NA
"Otu07945",NA,NA
"Otu07946",NA,NA
"Otu07947",NA,NA
"Otu07949",NA,NA
"Otu07950",NA,NA
"Otu07951",NA,NA
"Otu07952",NA,NA
"Otu07953",NA,NA
"Otu07954",NA,NA
"Otu07955",NA,NA
"Otu07956",NA,NA
"Otu07957",NA,NA
"Otu07958",NA,NA
"Otu07963",NA,NA
"Otu07964",NA,NA
"Otu07966",NA,NA
"Otu07967",NA,NA
"Otu07968",NA,NA
"Otu07969",NA,NA
"Otu07970",NA,NA
"Otu07971",NA,NA
"Otu07972",NA,NA
"Otu07973",NA,NA
"Otu07975",NA,NA
"Otu07976",NA,NA
"Otu07977",NA,NA
"Otu07978",NA,NA
"Otu07980",NA,NA
"Otu07983",NA,NA
"Otu07984",NA,NA
"Otu07985",NA,NA
"Otu07988",NA,NA
"Otu07990",NA,NA
"Otu07991",NA,NA
"Otu07993",NA,NA
"Otu07994","Acinetobacter","bouvetii/calcoaceticus/haemolyticus/johnsonii/schindleri"
"Otu07995",NA,NA
"Otu07996",NA,NA
"Otu08002",NA,NA
"Otu08004",NA,NA
"Otu08006",NA,NA
"Otu08007",NA,NA
"Otu08008",NA,NA
"Otu08009",NA,NA
"Otu08011",NA,NA
"Otu08012",NA,NA
"Otu08015",NA,NA
"Otu08016",NA,NA
"Otu08017",NA,NA
"Otu08019",NA,NA
"Otu08021",NA,NA
"Otu08022",NA,NA
"Otu08023",NA,NA
"Otu08025",NA,NA
"Otu08027",NA,NA
"Otu08028",NA,NA
"Otu08031",NA,NA
"Otu08032",NA,NA
"Otu08034",NA,NA
"Otu08036",NA,NA
"Otu08038","Macellibacteroides","fermentans"
"Otu08039",NA,NA
"Otu08040",NA,NA
"Otu08041",NA,NA
"Otu08042",NA,NA
"Otu08043",NA,NA
"Otu08045",NA,NA
"Otu08047",NA,NA
"Otu08048",NA,NA
"Otu08050",NA,NA
"Otu08051",NA,NA
"Otu08052",NA,NA
"Otu08053",NA,NA
"Otu08056",NA,NA
"Otu08058",NA,NA
"Otu08059",NA,NA
"Otu08060",NA,NA
"Otu08061",NA,NA
"Otu08062",NA,NA
"Otu08063",NA,NA
"Otu08064",NA,NA
"Otu08066",NA,NA
"Otu08067",NA,NA
"Otu08068",NA,NA
"Otu08070",NA,NA
"Otu08072",NA,NA
"Otu08073",NA,NA
"Otu08076",NA,NA
"Otu08078",NA,NA
"Otu08079",NA,NA
"Otu08084",NA,NA
"Otu08086",NA,NA
"Otu08090",NA,NA
"Otu08091",NA,NA
"Otu08092",NA,NA
"Otu08094","Pseudomonas","oleovorans/oryzihabitans/psychrotolerans/stutzeri"
"Otu08096",NA,NA
"Otu08097",NA,NA
"Otu08098",NA,NA
"Otu08099",NA,NA
"Otu08100",NA,NA
"Otu08101",NA,NA
"Otu08102",NA,NA
"Otu08104",NA,NA
"Otu08105",NA,NA
"Otu08107","Aureivirga","marina"
"Otu08109",NA,NA
"Otu08111",NA,NA
"Otu08115",NA,NA
"Otu08116",NA,NA
"Otu08117",NA,NA
"Otu08119",NA,NA
"Otu08120",NA,NA
"Otu08122",NA,NA
"Otu08123","Lactobacillus","acidophilus/brevis/casei/delbrueckii/fabifermentans/fermentum/helveticus/japonicus/paracasei/paraplantarum/pentosus/plantarum/rhamnosus/sakei"
"Otu08128",NA,NA
"Otu08129",NA,NA
"Otu08130",NA,NA
"Otu08131",NA,NA
"Otu08132",NA,NA
"Otu08133",NA,NA
"Otu08134",NA,NA
"Otu08136",NA,NA
"Otu08137",NA,NA
"Otu08138",NA,NA
"Otu08139",NA,NA
"Otu08141",NA,NA
"Otu08142",NA,NA
"Otu08143",NA,NA
"Otu08145",NA,NA
"Otu08151",NA,NA
"Otu08152",NA,NA
"Otu08156",NA,NA
"Otu08157",NA,NA
"Otu08158",NA,NA
"Otu08159",NA,NA
"Otu08160",NA,NA
"Otu08163",NA,NA
"Otu08164",NA,NA
"Otu08166",NA,NA
"Otu08168",NA,NA
"Otu08169",NA,NA
"Otu08170",NA,NA
"Otu08171",NA,NA
"Otu08172",NA,NA
"Otu08175",NA,NA
"Otu08176",NA,NA
"Otu08177",NA,NA
"Otu08180",NA,NA
"Otu08182",NA,NA
"Otu08183",NA,NA
"Otu08184",NA,NA
"Otu08185",NA,NA
"Otu08186",NA,NA
"Otu08190",NA,NA
"Otu08191",NA,NA
"Otu08192",NA,NA
"Otu08193",NA,NA
"Otu08195",NA,NA
"Otu08197",NA,NA
"Otu08199",NA,NA
"Otu08200",NA,NA
"Otu08202",NA,NA
"Otu08204",NA,NA
"Otu08205",NA,NA
"Otu08207",NA,NA
"Otu08209",NA,NA
"Otu08210",NA,NA
"Otu08211",NA,NA
"Otu08212",NA,NA
"Otu08214",NA,NA
"Otu08215",NA,NA
"Otu08217",NA,NA
"Otu08218",NA,NA
"Otu08219",NA,NA
"Otu08220",NA,NA
"Otu08222",NA,NA
"Otu08224",NA,NA
"Otu08225",NA,NA
"Otu08226",NA,NA
"Otu08227",NA,NA
"Otu08228",NA,NA
"Otu08230",NA,NA
"Otu08231",NA,NA
"Otu08232",NA,NA
"Otu08233",NA,NA
"Otu08236",NA,NA
"Otu08237",NA,NA
"Otu08238",NA,NA
"Otu08239",NA,NA
"Otu08240",NA,NA
"Otu08241",NA,NA
"Otu08242",NA,NA
"Otu08243",NA,NA
"Otu08244",NA,NA
"Otu08247",NA,NA
"Otu08248",NA,NA
"Otu08250",NA,NA
"Otu08251",NA,NA
"Otu08252",NA,NA
"Otu08253",NA,NA
"Otu08254",NA,NA
"Otu08255",NA,NA
"Otu08256",NA,NA
"Otu08257",NA,NA
"Otu08258",NA,NA
"Otu08259",NA,NA
"Otu08260",NA,NA
"Otu08262",NA,NA
"Otu08263",NA,NA
"Otu08264",NA,NA
"Otu08265",NA,NA
"Otu08266",NA,NA
"Otu08267",NA,NA
"Otu08268",NA,NA
"Otu08269",NA,NA
"Otu08270","Rhodococcus","aetherivorans/agglutinans/hoagii/phenolicus/rhodochrous/ruber/zopfii"
"Otu08271",NA,NA
"Otu08272",NA,NA
"Otu08274",NA,NA
"Otu08275",NA,NA
"Otu08276",NA,NA
"Otu08277",NA,NA
"Otu08278",NA,NA
"Otu08279",NA,NA
"Otu08281",NA,NA
"Otu08283",NA,NA
"Otu08285",NA,NA
"Otu08286",NA,NA
"Otu08287",NA,NA
"Otu08288",NA,NA
"Otu08289",NA,NA
"Otu08291",NA,NA
"Otu08293",NA,NA
"Otu08295",NA,NA
"Otu08296",NA,NA
"Otu08299",NA,NA
"Otu08301",NA,NA
"Otu08304",NA,NA
"Otu08305",NA,NA
"Otu08306",NA,NA
"Otu08307",NA,NA
"Otu08308",NA,NA
"Otu08309",NA,NA
"Otu08310",NA,NA
"Otu08314",NA,NA
"Otu08316",NA,NA
"Otu08317",NA,NA
"Otu08319",NA,NA
"Otu08320",NA,NA
"Otu08321",NA,NA
"Otu08322",NA,NA
"Otu08323",NA,NA
"Otu08325",NA,NA
"Otu08326",NA,NA
"Otu08328",NA,NA
"Otu08329",NA,NA
"Otu08331",NA,NA
"Otu08335","Rhodoferax","ferrireducens/saidenbachensis"
"Otu08339",NA,NA
"Otu08341",NA,NA
"Otu08342",NA,NA
"Otu08345",NA,NA
"Otu08347",NA,NA
"Otu08350",NA,NA
"Otu08351","Brevundimonas","intermedia/mediterranea/nasdae/poindexterae"
"Otu08354",NA,NA
"Otu08355",NA,NA
"Otu08356",NA,NA
"Otu08357",NA,NA
"Otu08358",NA,NA
"Otu08359",NA,NA
"Otu08360",NA,NA
"Otu08361",NA,NA
"Otu08363",NA,NA
"Otu08364",NA,NA
"Otu08365",NA,NA
"Otu08367",NA,NA
"Otu08368",NA,NA
"Otu08369",NA,NA
"Otu08370",NA,NA
"Otu08372",NA,NA
"Otu08373",NA,NA
"Otu08374",NA,NA
"Otu08376",NA,NA
"Otu08377",NA,NA
"Otu08380",NA,NA
"Otu08381",NA,NA
"Otu08383",NA,NA
"Otu08384",NA,NA
"Otu08386","Mesoflavibacter","zeaxanthinifaciens"
"Otu08388",NA,NA
"Otu08390",NA,NA
"Otu08391",NA,NA
"Otu08393",NA,NA
"Otu08395",NA,NA
"Otu08398",NA,NA
"Otu08399",NA,NA
"Otu08401",NA,NA
"Otu08402",NA,NA
"Otu08404",NA,NA
"Otu08405",NA,NA
"Otu08406",NA,NA
"Otu08408",NA,NA
"Otu08409",NA,NA
"Otu08410",NA,NA
"Otu08411",NA,NA
"Otu08412",NA,NA
"Otu08413",NA,NA
"Otu08417",NA,NA
"Otu08419",NA,NA
"Otu08422",NA,NA
"Otu08423",NA,NA
"Otu08424",NA,NA
"Otu08425",NA,NA
"Otu08426",NA,NA
"Otu08427",NA,NA
"Otu08428",NA,NA
"Otu08429",NA,NA
"Otu08430",NA,NA
"Otu08431",NA,NA
"Otu08432",NA,NA
"Otu08433",NA,NA
"Otu08434",NA,NA
"Otu08435",NA,NA
"Otu08436",NA,NA
"Otu08438",NA,NA
"Otu08439",NA,NA
"Otu08443",NA,NA
"Otu08444",NA,NA
"Otu08445",NA,NA
"Otu08446",NA,NA
"Otu08447",NA,NA
"Otu08448",NA,NA
"Otu08449",NA,NA
"Otu08450",NA,NA
"Otu08451",NA,NA
"Otu08452",NA,NA
"Otu08453",NA,NA
"Otu08454",NA,NA
"Otu08455",NA,NA
"Otu08458",NA,NA
"Otu08460",NA,NA
"Otu08461",NA,NA
"Otu08463",NA,NA
"Otu08464",NA,NA
"Otu08465",NA,NA
"Otu08467",NA,NA
"Otu08468","Virgisporangium","aurantiacum/ochraceum"
"Otu08469",NA,NA
"Otu08470",NA,NA
"Otu08474",NA,NA
"Otu08475",NA,NA
"Otu08477",NA,NA
"Otu08478",NA,NA
"Otu08479",NA,NA
"Otu08480",NA,NA
"Otu08482",NA,NA
"Otu08483",NA,NA
"Otu08485",NA,NA
"Otu08486",NA,NA
"Otu08487",NA,NA
"Otu08488",NA,"aldovae/aleksiciae/aquatilis/bercovieri/enterocolitica/frederiksenii/grimesii/intermedia/kristensenii/liquefaciens/massiliensis/mollaretii/myotis/pekkanenii/pestis/plymuthica/proteamaculans/pseudotuberculosis/quinivorans/rohdei/ruckeri/similis/wautersii"
"Otu08489",NA,NA
"Otu08490",NA,NA
"Otu08492",NA,NA
"Otu08493",NA,NA
"Otu08497",NA,NA
"Otu08498",NA,NA
"Otu08499",NA,NA
"Otu08500",NA,NA
"Otu08501",NA,NA
"Otu08502",NA,NA
"Otu08503",NA,NA
"Otu08504",NA,NA
"Otu08505",NA,NA
"Otu08506",NA,NA
"Otu08507",NA,NA
"Otu08509",NA,NA
"Otu08510",NA,NA
"Otu08512",NA,NA
"Otu08513",NA,NA
"Otu08515",NA,NA
"Otu08516",NA,NA
"Otu08517",NA,NA
"Otu08518",NA,NA
"Otu08520",NA,NA
"Otu08522",NA,NA
"Otu08524",NA,NA
"Otu08525",NA,NA
"Otu08526",NA,NA
"Otu08527",NA,NA
"Otu08529",NA,NA
"Otu08531",NA,NA
"Otu08532",NA,NA
"Otu08533",NA,NA
"Otu08534",NA,NA
"Otu08535",NA,NA
"Otu08538",NA,NA
"Otu08539",NA,NA
"Otu08540",NA,NA
"Otu08542",NA,"anthropi/ascorbata/condimenti/cryocrescens/dublinensis/faecalis/georgiana/iniecta/malonaticus/sakazakii/toletana/turicensis"
"Otu08543",NA,NA
"Otu08545",NA,NA
"Otu08546",NA,NA
"Otu08548",NA,NA
"Otu08549",NA,NA
"Otu08550",NA,NA
"Otu08551",NA,NA
"Otu08554",NA,NA
"Otu08555",NA,NA
"Otu08557",NA,NA
"Otu08562",NA,NA
"Otu08565",NA,NA
"Otu08566",NA,NA
"Otu08567",NA,NA
"Otu08570",NA,NA
"Otu08572","Methylophaga","alcalica/nitratireducenticrescens"
"Otu08573",NA,NA
"Otu08574",NA,NA
"Otu08575",NA,NA
"Otu08577",NA,NA
"Otu08579",NA,NA
"Otu08581","Prosthecobacter","debontii"
"Otu08583",NA,NA
"Otu08584",NA,NA
"Otu08586",NA,NA
"Otu08587",NA,NA
"Otu08589",NA,NA
"Otu08590",NA,NA
"Otu08591",NA,NA
"Otu08592",NA,NA
"Otu08596",NA,NA
"Otu08597",NA,NA
"Otu08598",NA,NA
"Otu08599",NA,NA
"Otu08600",NA,NA
"Otu08601",NA,NA
"Otu08603",NA,NA
"Otu08605",NA,NA
"Otu08607",NA,NA
"Otu08609",NA,NA
"Otu08610",NA,NA
"Otu08612",NA,NA
"Otu08613",NA,NA
"Otu08614",NA,NA
"Otu08615",NA,NA
"Otu08616",NA,NA
"Otu08617",NA,NA
"Otu08619",NA,NA
"Otu08621",NA,NA
"Otu08623",NA,NA
"Otu08628",NA,NA
"Otu08629",NA,NA
"Otu08630",NA,NA
"Otu08632",NA,NA
"Otu08633",NA,NA
"Otu08634",NA,NA
"Otu08636",NA,NA
"Otu08637",NA,NA
"Otu08640",NA,NA
"Otu08641",NA,NA
"Otu08643",NA,NA
"Otu08645",NA,NA
"Otu08646",NA,NA
"Otu08647",NA,NA
"Otu08648",NA,NA
"Otu08649",NA,NA
"Otu08650",NA,NA
"Otu08651",NA,NA
"Otu08652",NA,NA
"Otu08653",NA,NA
"Otu08657",NA,NA
"Otu08658",NA,NA
"Otu08659",NA,NA
"Otu08663",NA,NA
"Otu08665",NA,NA
"Otu08666",NA,NA
"Otu08668",NA,NA
"Otu08669",NA,NA
"Otu08670",NA,NA
"Otu08671",NA,NA
"Otu08673",NA,NA
"Otu08676",NA,NA
"Otu08677",NA,NA
"Otu08678",NA,NA
"Otu08679",NA,NA
"Otu08680",NA,NA
"Otu08682","Alkalibacterium","psychrotolerans"
"Otu08683",NA,NA
"Otu08684",NA,NA
"Otu08685",NA,NA
"Otu08687",NA,NA
"Otu08692",NA,NA
"Otu08693",NA,NA
"Otu08694",NA,NA
"Otu08695",NA,NA
"Otu08696",NA,NA
"Otu08698",NA,NA
"Otu08699",NA,NA
"Otu08700",NA,NA
"Otu08701","Rheinheimera","aquimaris"
"Otu08703",NA,NA
"Otu08704",NA,NA
"Otu08705",NA,NA
"Otu08709",NA,NA
"Otu08711",NA,NA
"Otu08712",NA,NA
"Otu08714",NA,NA
"Otu08716",NA,NA
"Otu08721",NA,NA
"Otu08722",NA,NA
"Otu08723",NA,NA
"Otu08728",NA,NA
"Otu08729",NA,NA
"Otu08730",NA,NA
"Otu08732",NA,NA
"Otu08733",NA,NA
"Otu08736",NA,NA
"Otu08737",NA,NA
"Otu08738",NA,NA
"Otu08740",NA,NA
"Otu08742",NA,NA
"Otu08744",NA,NA
"Otu08745",NA,NA
"Otu08746",NA,NA
"Otu08748",NA,NA
"Otu08749",NA,NA
"Otu08750",NA,NA
"Otu08752",NA,NA
"Otu08753","Actinoplanes","cyaneus"
"Otu08755",NA,NA
"Otu08757",NA,NA
"Otu08758",NA,NA
"Otu08759",NA,NA
"Otu08762",NA,NA
"Otu08763",NA,NA
"Otu08765",NA,NA
"Otu08767",NA,NA
"Otu08768",NA,NA
"Otu08769",NA,NA
"Otu08770",NA,NA
"Otu08771",NA,NA
"Otu08772",NA,NA
"Otu08775",NA,NA
"Otu08776",NA,NA
"Otu08779",NA,NA
"Otu08780",NA,NA
"Otu08781",NA,NA
"Otu08783","Burkholderia","calidae/glebae/symbiont/turbans/verschuerenii"
"Otu08784",NA,NA
"Otu08785",NA,NA
"Otu08788",NA,NA
"Otu08789",NA,NA
"Otu08790",NA,NA
"Otu08791",NA,NA
"Otu08792",NA,NA
"Otu08794",NA,NA
"Otu08795",NA,NA
"Otu08796",NA,NA
"Otu08798",NA,NA
"Otu08799",NA,NA
"Otu08800",NA,NA
"Otu08801",NA,NA
"Otu08802",NA,NA
"Otu08803",NA,NA
"Otu08805",NA,NA
"Otu08806",NA,NA
"Otu08808",NA,NA
"Otu08809",NA,NA
"Otu08810",NA,NA
"Otu08811",NA,NA
"Otu08812",NA,NA
"Otu08813",NA,NA
"Otu08815",NA,NA
"Otu08816",NA,NA
"Otu08817",NA,NA
"Otu08818",NA,NA
"Otu08819",NA,NA
"Otu08820",NA,NA
"Otu08821",NA,NA
"Otu08822",NA,NA
"Otu08824",NA,NA
"Otu08826",NA,NA
"Otu08827",NA,NA
"Otu08828",NA,NA
"Otu08829",NA,NA
"Otu08830",NA,NA
"Otu08831",NA,NA
"Otu08832",NA,NA
"Otu08833",NA,NA
"Otu08836",NA,NA
"Otu08837",NA,NA
"Otu08838",NA,NA
"Otu08839","Kribbella","sandramycini"
"Otu08840",NA,NA
"Otu08841",NA,NA
"Otu08842",NA,NA
"Otu08843",NA,NA
"Otu08844",NA,NA
"Otu08845",NA,NA
"Otu08846",NA,NA
"Otu08847",NA,NA
"Otu08850",NA,NA
"Otu08851",NA,NA
"Otu08852",NA,NA
"Otu08853",NA,NA
"Otu08855",NA,NA
"Otu08857",NA,NA
"Otu08859",NA,NA
"Otu08862",NA,NA
"Otu08863",NA,NA
"Otu08864",NA,NA
"Otu08865",NA,NA
"Otu08871",NA,NA
"Otu08872",NA,NA
"Otu08873",NA,NA
"Otu08876",NA,NA
"Otu08879",NA,NA
"Otu08881",NA,NA
"Otu08882",NA,NA
"Otu08884",NA,NA
"Otu08885",NA,NA
"Otu08888",NA,NA
